380	0.0017331022530329143																																																
388.6209744013212	0.0034662045060660507																																																
397.0437654830718	0.005199306759098743																																																
403.0883567299752	0.032928942807625816																																																
405.66473988439304	0.10225303292894283																																																
408.5383980181668	0.20103986135181984																																																
410.6193228736581	0.29116117850953216																																																
412.79933938893475	0.40034662045060665																																																
414.4838976052849	0.5043327556325824																																																
415.9702725020644	0.5996533795493935																																																
417.2584640792733	0.6949740034662045																																																
418.84393063583815	0.7972270363951474																																																
420.429397192403	0.8994800693240902																																																
424.98761354252684	1																																																
432.22130470685386	0.9168110918544194																																																
437.96862097440135	0.7989601386481803																																																
442.13047068538395	0.6984402079722705																																																
446.7877786952931	0.6013864818024265																																																
451.7423616845582	0.5233968804159447																																																
459.76878612716763	0.43327556325823235																																																
464.4260941370768	0.38994800693240905																																																
469.6779521056977	0.3102253032928943																																																
473.74071015689515	0.24436741767764314																																																
478.79438480594547	0.18370883882149047																																																
489.09991742361683	0.10225303292894283																																																
499.7027250206441	0.05719237435008684
